window_start,window_end,window_center,imu_count,emg_count,imu_qw_mean,imu_qw_std,imu_qw_min,imu_qw_max,imu_qx_mean,imu_qx_std,imu_qx_min,imu_qx_max,imu_qy_mean,imu_qy_std,imu_qy_min,imu_qy_max,imu_qz_mean,imu_qz_std,imu_qz_min,imu_qz_max,imu_ax_mean,imu_ax_std,imu_ax_min,imu_ax_max,imu_ay_mean,imu_ay_std,imu_ay_min,imu_ay_max,imu_az_mean,imu_az_std,imu_az_min,imu_az_max,imu_gx_mean,imu_gx_std,imu_gx_min,imu_gx_max,imu_gy_mean,imu_gy_std,imu_gy_min,imu_gy_max,imu_gz_mean,imu_gz_std,imu_gz_min,imu_gz_max,imu_qw_last,imu_qx_last,imu_qy_last,imu_qz_last,imu_ax_last,imu_ay_last,imu_az_last,imu_gx_last,imu_gy_last,imu_gz_last,emg_0_mean,emg_0_std,emg_0_min,emg_0_max,emg_1_mean,emg_1_std,emg_1_min,emg_1_max,emg_2_mean,emg_2_std,emg_2_min,emg_2_max,emg_3_mean,emg_3_std,emg_3_min,emg_3_max,emg_4_mean,emg_4_std,emg_4_min,emg_4_max,emg_5_mean,emg_5_std,emg_5_min,emg_5_max,emg_6_mean,emg_6_std,emg_6_min,emg_6_max,emg_7_mean,emg_7_std,emg_7_min,emg_7_max,emg_8_mean,emg_8_std,emg_8_min,emg_8_max,emg_9_mean,emg_9_std,emg_9_min,emg_9_max,emg_10_mean,emg_10_std,emg_10_min,emg_10_max,emg_11_mean,emg_11_std,emg_11_min,emg_11_max,emg_12_mean,emg_12_std,emg_12_min,emg_12_max,emg_13_mean,emg_13_std,emg_13_min,emg_13_max,emg_14_mean,emg_14_std,emg_14_min,emg_14_max,emg_15_mean,emg_15_std,emg_15_min,emg_15_max
11280,11380,11330.0,5,3,0.668,0.0040000000000000036,0.66,0.67,-0.05,0.0,-0.05,-0.05,0.04,0.0,0.04,0.04,-0.74,0.0,-0.74,-0.74,0.006000000000000001,0.03382306905057553,-0.02,0.07,-0.13,0.006324555320336764,-0.14,-0.12,0.892,0.0040000000000000036,0.89,0.9,2.136,1.0129679165699177,1.06,3.94,-2.886,2.886787834254537,-5.25,1.81,-14.714000000000002,7.7201518119788295,-28.69,-6.0,0.66,-0.05,0.04,-0.74,-0.02,-0.14,0.89,1.31,-5.25,-6.0,0.3333333333333333,3.299831645537222,-2.0,5.0,27.666666666666668,9.672412085697939,14.0,35.0,-2.3333333333333335,8.055363982396381,-9.0,9.0,29.333333333333332,10.338708279513883,15.0,39.0,1.0,5.715476066494082,-4.0,9.0,-0.6666666666666666,1.699673171197595,-3.0,1.0,1.0,4.08248290463863,-4.0,6.0,-2.0,1.4142135623730951,-4.0,-1.0,-3.3333333333333335,3.2998316455372216,-8.0,-1.0,-47.0,19.86621923433512,-63.0,-19.0,-2.0,5.354126134736337,-9.0,4.0,-52.333333333333336,15.173075568988056,-65.0,-31.0,0.0,2.160246899469287,-3.0,2.0,-0.3333333333333333,0.4714045207910317,-1.0,0.0,-2.6666666666666665,2.494438257849294,-6.0,0.0,-1.6666666666666667,4.642796092394707,-8.0,3.0
11330,11430,11380.0,5,2,0.666,0.00489897948556636,0.66,0.67,-0.05,0.0,-0.05,-0.05,0.04,0.0,0.04,0.04,-0.74,0.0,-0.74,-0.74,-0.012,0.0074833147735478825,-0.02,-0.0,-0.132,0.007483314773547889,-0.14,-0.12,0.882,0.00979795897113272,0.87,0.89,1.136,1.0517147902354516,-0.81,2.06,-5.424,2.751302237123359,-9.25,-0.81,-3.652,7.735314861077085,-12.31,8.06,0.67,-0.05,0.04,-0.74,-0.01,-0.12,0.87,-0.81,-9.25,8.06,0.5,4.5,-4.0,5.0,18.5,4.5,14.0,23.0,-3.0,6.0,-9.0,3.0,20.5,5.5,15.0,26.0,0.5,4.5,-4.0,5.0,-2.5,0.5,-3.0,-2.0,-3.0,1.0,-4.0,-2.0,-4.5,3.5,-8.0,-1.0,0.5,1.5,-1.0,2.0,-31.0,12.0,-43.0,-19.0,1.0,3.0,-2.0,4.0,-36.0,5.0,-41.0,-31.0,0.0,1.0,-1.0,1.0,-3.0,3.0,-6.0,0.0,-0.5,0.5,-1.0,0.0,1.0,1.0,0.0,2.0
11380,11480,11430.0,5,2,0.668,0.0040000000000000036,0.66,0.67,-0.05,0.0,-0.05,-0.05,0.04,0.0,0.04,0.04,-0.74,0.0,-0.74,-0.74,-0.018,0.014696938456699069,-0.04,-0.0,-0.126,0.008000000000000007,-0.14,-0.12,0.8800000000000001,0.008944271909999166,0.87,0.89,0.4999999999999999,2.6158669690945677,-3.12,4.56,-4.362,4.190815672396008,-9.25,2.87,6.384,2.2319193533817483,2.37,8.81,0.67,-0.05,0.04,-0.74,-0.01,-0.12,0.89,4.56,2.87,6.12,-0.5,3.5,-4.0,3.0,12.5,10.5,2.0,23.0,3.0,0.0,3.0,3.0,13.5,12.5,1.0,26.0,0.5,4.5,-4.0,5.0,-1.0,1.0,-2.0,0.0,-0.5,1.5,-2.0,1.0,-4.5,3.5,-8.0,-1.0,1.5,0.5,1.0,2.0,-16.5,26.5,-43.0,10.0,-1.0,1.0,-2.0,0.0,-14.0,27.0,-41.0,13.0,-1.0,0.0,-1.0,-1.0,-3.5,2.5,-6.0,-1.0,-1.0,0.0,-1.0,-1.0,0.5,1.5,-1.0,2.0
11430,11530,11480.0,5,3,0.67,0.0,0.67,0.67,-0.05,0.0,-0.05,-0.05,0.04,0.0,0.04,0.04,-0.74,0.0,-0.74,-0.74,-0.022,0.0116619037896906,-0.04,-0.01,-0.124,0.00489897948556636,-0.13,-0.12,0.8859999999999999,0.004898979485566361,0.88,0.89,1.0979999999999999,2.6324847577906314,-3.12,4.56,-1.238,3.0408511966224196,-6.06,2.87,8.098,1.5800810105814196,6.12,10.44,0.67,-0.05,0.04,-0.74,-0.02,-0.13,0.88,1.37,-1.19,10.44,-0.6666666666666666,2.6246692913372702,-3.0,3.0,-16.0,13.638181696985855,-31.0,2.0,4.666666666666667,2.357022603955158,3.0,8.0,-16.666666666666668,13.572848714334887,-32.0,1.0,1.3333333333333333,4.988876515698588,-4.0,8.0,0.0,0.0,0.0,0.0,1.0,1.632993161855452,-1.0,3.0,0.0,2.160246899469287,-2.0,3.0,0.0,1.4142135623730951,-2.0,1.0,-11.333333333333334,38.21285414912399,-65.0,21.0,-0.6666666666666666,1.699673171197595,-3.0,1.0,-9.666666666666666,37.85351884420904,-63.0,21.0,-2.0,4.546060565661952,-8.0,3.0,-0.3333333333333333,0.9428090415820634,-1.0,1.0,0.3333333333333333,3.39934634239519,-3.0,5.0,0.0,1.4142135623730951,-1.0,2.0
11480,11580,11530.0,5,3,0.674,0.00489897948556636,0.67,0.68,-0.05,0.0,-0.05,-0.05,0.04,0.0,0.04,0.04,-0.736,0.00489897948556636,-0.74,-0.73,-0.018,0.004,-0.02,-0.01,-0.124,0.010198039027185576,-0.14,-0.11,0.884,0.00489897948556636,0.88,0.89,2.6100000000000003,1.0074125272201055,1.37,4.25,-4.938,4.6530910156583,-11.94,0.81,13.862,3.723489760963497,8.56,17.81,0.68,-0.05,0.04,-0.73,-0.02,-0.11,0.89,1.75,-11.94,17.37,-2.3333333333333335,0.4714045207910317,-3.0,-2.0,-10.666666666666666,20.8539897594894,-31.0,18.0,3.6666666666666665,3.299831645537222,0.0,8.0,-8.0,25.311394008759507,-32.0,27.0,1.0,5.354126134736337,-5.0,8.0,0.3333333333333333,0.4714045207910317,0.0,1.0,1.0,1.632993161855452,-1.0,3.0,-0.3333333333333333,2.3570226039551585,-2.0,3.0,0.0,1.4142135623730951,-2.0,1.0,-28.333333333333332,36.23380864453651,-65.0,21.0,1.0,3.265986323710904,-3.0,5.0,-27.0,35.32704346531139,-63.0,21.0,1.0,6.683312551921141,-8.0,8.0,0.0,0.816496580927726,-1.0,1.0,0.0,3.559026084010437,-3.0,5.0,0.6666666666666666,1.247219128924647,-1.0,2.0
11530,11630,11580.0,5,2,0.678,0.0040000000000000036,0.67,0.68,-0.05,0.0,-0.05,-0.05,0.038,0.004,0.03,0.04,-0.732,0.0040000000000000036,-0.74,-0.73,-0.014000000000000002,0.008,-0.02,-0.0,-0.124,0.010198039027185576,-0.14,-0.11,0.8859999999999999,0.008000000000000007,0.88,0.9,3.136,1.2300829240339857,1.75,4.87,-9.236,2.907387831026332,-11.94,-4.06,18.086000000000002,2.136928637086414,15.13,21.75,0.68,-0.05,0.03,-0.73,-0.01,-0.13,0.88,4.87,-10.06,21.75,0.0,2.0,-2.0,2.0,-14.5,32.5,-47.0,18.0,1.5,1.5,0.0,3.0,-5.5,32.5,-38.0,27.0,-0.5,4.5,-5.0,4.0,1.0,0.0,1.0,1.0,-0.5,1.5,-2.0,1.0,0.5,2.5,-2.0,3.0,3.0,2.0,1.0,5.0,-40.0,1.0,-41.0,-39.0,2.0,3.0,-1.0,5.0,-38.0,1.0,-39.0,-37.0,3.5,4.5,-1.0,8.0,1.0,1.0,0.0,2.0,-2.5,0.5,-3.0,-2.0,0.0,1.0,-1.0,1.0
11580,11680,11630.0,5,2,0.688,0.007483314773547842,0.68,0.7,-0.054000000000000006,0.004898979485566354,-0.06,-0.05,0.032,0.004,0.03,0.04,-0.722,0.007483314773547889,-0.73,-0.71,-0.004,0.008,-0.01,0.01,-0.128,0.007483314773547889,-0.14,-0.12,0.884,0.01019803902718558,0.87,0.9,3.55,1.857503701207618,1.44,6.44,-15.059999999999999,4.627141666298969,-22.62,-10.06,29.85,9.152005244753743,18.37,42.81,0.7,-0.06,0.03,-0.71,0.01,-0.12,0.89,1.44,-22.62,42.81,2.5,0.5,2.0,3.0,-28.5,18.5,-47.0,-10.0,0.5,2.5,-2.0,3.0,-25.0,13.0,-38.0,-12.0,-4.5,8.5,-13.0,4.0,-2.5,3.5,-6.0,1.0,0.5,2.5,-2.0,3.0,1.0,2.0,-1.0,3.0,2.0,3.0,-1.0,5.0,-44.5,5.5,-50.0,-39.0,-2.0,1.0,-3.0,-1.0,-44.0,7.0,-51.0,-37.0,-3.5,2.5,-6.0,-1.0,1.5,0.5,1.0,2.0,-2.0,1.0,-3.0,-1.0,1.0,2.0,-1.0,3.0
11630,11730,11680.0,5,3,0.698,0.007483314773547889,0.69,0.71,-0.057999999999999996,0.0039999999999999975,-0.06,-0.05,0.03,0.0,0.03,0.03,-0.712,0.007483314773547889,-0.72,-0.7,0.008,0.016,-0.01,0.03,-0.12,0.014142135623730954,-0.14,-0.1,0.884,0.008000000000000007,0.87,0.89,2.326,2.3189273382320548,-0.37,6.44,-17.586000000000002,3.645976412430558,-22.62,-12.75,39.302,5.619791455205432,29.19,43.94,0.71,-0.06,0.03,-0.7,0.02,-0.11,0.89,1.12,-14.31,43.44,0.3333333333333333,1.8856180831641267,-1.0,3.0,-26.0,13.9522996909709,-44.0,-10.0,-0.6666666666666666,1.8856180831641267,-2.0,2.0,-27.0,14.719601443879744,-47.0,-12.0,-7.0,4.320493798938574,-13.0,-3.0,-3.3333333333333335,1.8856180831641267,-6.0,-2.0,0.3333333333333333,2.0548046676563256,-2.0,3.0,-2.3333333333333335,3.39934634239519,-7.0,1.0,-2.3333333333333335,1.247219128924647,-4.0,-1.0,-32.666666666666664,28.859814429217813,-56.0,8.0,0.0,4.242640687119285,-3.0,6.0,-34.0,27.65260686927485,-56.0,5.0,-8.333333333333334,5.557777333511022,-16.0,-3.0,-1.3333333333333333,1.699673171197595,-3.0,1.0,-2.6666666666666665,1.247219128924647,-4.0,-1.0,-2.6666666666666665,4.189935029992178,-7.0,3.0
11680,11780,11730.0,5,3,0.714,0.01019803902718558,0.7,0.73,-0.06,0.0,-0.06,-0.06,0.024,0.004898979485566356,0.02,0.03,-0.696,0.010198039027185543,-0.71,-0.68,0.014000000000000002,0.011999999999999999,0.0,0.03,-0.11400000000000002,0.010198039027185569,-0.13,-0.1,0.884,0.00489897948556636,0.88,0.89,3.41,3.0986513195259646,-0.37,8.31,-14.925999999999998,2.824950265048927,-20.19,-12.5,45.166,1.3378579894742202,43.44,46.69,0.73,-0.06,0.02,-0.68,0.02,-0.11,0.88,8.31,-12.5,46.69,0.0,1.4142135623730951,-1.0,2.0,-17.666666666666668,24.499433100017278,-44.0,15.0,0.0,1.632993161855452,-2.0,2.0,-17.666666666666668,25.901522906749886,-47.0,16.0,-3.0,1.632993161855452,-5.0,-1.0,-1.3333333333333333,0.9428090415820634,-2.0,0.0,-0.3333333333333333,1.247219128924647,-2.0,1.0,-0.6666666666666666,4.642796092394707,-7.0,4.0,-2.0,1.632993161855452,-4.0,0.0,-23.666666666666668,26.132142830026183,-56.0,8.0,0.3333333333333333,4.027681991198191,-3.0,6.0,-25.0,24.91318258807306,-56.0,5.0,-3.6666666666666665,9.809292646374773,-16.0,8.0,-1.0,2.160246899469287,-3.0,2.0,-2.3333333333333335,1.699673171197595,-4.0,0.0,-3.3333333333333335,3.299831645537222,-7.0,1.0
11730,11830,11780.0,5,2,0.726,0.01019803902718558,0.71,0.74,-0.06,0.0,-0.06,-0.06,0.02,0.0,0.02,0.02,-0.6839999999999999,0.01019803902718553,-0.7,-0.67,0.018,0.016,0.0,0.04,-0.11000000000000001,0.01414213562373095,-0.13,-0.09,0.884,0.00489897948556636,0.88,0.89,6.148000000000001,2.158771873079692,2.62,8.5,-13.702000000000002,1.039719192859303,-15.13,-12.5,46.242000000000004,0.5917567067638516,45.13,46.69,0.74,-0.06,0.02,-0.67,0.04,-0.09,0.89,5.94,-14.19,46.13,-0.5,2.5,-3.0,2.0,13.5,1.5,12.0,15.0,0.0,0.0,0.0,0.0,12.0,4.0,8.0,16.0,7.0,8.0,-1.0,15.0,0.5,0.5,0.0,1.0,-2.5,3.5,-6.0,1.0,2.0,2.0,0.0,4.0,-1.5,1.5,-3.0,0.0,-19.5,3.5,-23.0,-16.0,-1.5,0.5,-2.0,-1.0,-19.0,5.0,-24.0,-14.0,3.5,4.5,-1.0,8.0,1.0,1.0,0.0,2.0,-1.0,1.0,-2.0,0.0,-4.0,5.0,-9.0,1.0
11780,11880,11830.0,5,2,0.742,0.007483314773547889,0.73,0.75,-0.062,0.0040000000000000036,-0.07,-0.06,0.016,0.004898979485566357,0.01,0.02,-0.668,0.007483314773547889,-0.68,-0.66,0.036,0.004898979485566357,0.03,0.04,-0.10200000000000001,0.007483314773547883,-0.11,-0.09,0.89,0.0,0.89,0.89,6.174,1.6716889662852954,3.31,8.5,-11.638,3.267356117719647,-14.19,-5.81,42.827999999999996,3.202439070458642,38.44,46.63,0.75,-0.06,0.01,-0.66,0.03,-0.11,0.89,6.62,-5.81,42.69,-1.0,2.0,-3.0,1.0,11.0,1.0,10.0,12.0,-2.0,2.0,-4.0,0.0,8.0,0.0,8.0,8.0,8.0,7.0,1.0,15.0,-2.5,3.5,-6.0,1.0,-4.5,1.5,-6.0,-3.0,-1.5,1.5,-3.0,0.0,-0.5,2.5,-3.0,2.0,-9.0,7.0,-16.0,-2.0,-1.0,0.0,-1.0,-1.0,-4.5,9.5,-14.0,5.0,3.5,4.5,-1.0,8.0,0.0,0.0,0.0,0.0,0.5,2.5,-2.0,3.0,-4.5,4.5,-9.0,0.0
11830,11930,11880.0,5,3,0.752,0.007483314773547889,0.74,0.76,-0.062,0.0040000000000000036,-0.07,-0.06,0.012,0.004,0.01,0.02,-0.656,0.01019803902718558,-0.67,-0.64,0.038,0.007483314773547884,0.03,0.05,-0.10200000000000001,0.007483314773547883,-0.11,-0.09,0.8880000000000001,0.0040000000000000036,0.88,0.89,6.998,2.536496796765176,3.31,11.25,-10.674,2.7520290696139096,-13.75,-5.81,42.914,3.494891128490271,38.44,48.44,0.76,-0.06,0.01,-0.64,0.05,-0.09,0.89,7.31,-12.81,48.44,0.3333333333333333,0.9428090415820634,-1.0,1.0,4.666666666666667,7.542472332656507,-6.0,10.0,-1.3333333333333333,3.0912061651652345,-4.0,3.0,6.666666666666667,4.189935029992178,1.0,11.0,-4.0,3.559026084010437,-7.0,1.0,-2.6666666666666665,2.8674417556808756,-6.0,1.0,-1.3333333333333333,3.0912061651652345,-4.0,3.0,0.0,2.160246899469287,-3.0,2.0,0.0,1.632993161855452,-2.0,2.0,3.6666666666666665,4.921607686744467,-2.0,10.0,-0.3333333333333333,3.2998316455372216,-4.0,4.0,7.0,4.320493798938574,3.0,13.0,-0.6666666666666666,6.182412330330469,-6.0,8.0,1.6666666666666667,3.0912061651652345,-1.0,6.0,1.0,1.632993161855452,-1.0,3.0,-2.3333333333333335,3.2998316455372216,-7.0,0.0
11880,11980,11930.0,4,2,0.765,0.0050000000000000044,0.76,0.77,-0.06,0.0,-0.06,-0.06,0.01,0.0,0.01,0.01,-0.64,0.007071067811865481,-0.65,-0.63,0.04,0.010000000000000002,0.03,0.05,-0.0925,0.008291561975888501,-0.1,-0.08,0.8825000000000001,0.008291561975888507,0.87,0.89,8.42,1.9506537365714092,6.06,11.25,-12.9075,1.4870167282179443,-14.94,-10.75,47.625,1.766330942943592,44.75,49.5,0.77,-0.06,0.01,-0.63,0.05,-0.08,0.87,9.06,-14.94,47.81,0.0,1.0,-1.0,1.0,2.0,8.0,-6.0,10.0,0.0,3.0,-3.0,3.0,6.0,5.0,1.0,11.0,-6.5,0.5,-7.0,-6.0,-1.0,2.0,-3.0,1.0,-0.5,3.5,-4.0,3.0,1.5,0.5,1.0,2.0,-1.0,1.0,-2.0,0.0,6.5,3.5,3.0,10.0,0.0,4.0,-4.0,4.0,8.0,5.0,3.0,13.0,-5.0,1.0,-6.0,-4.0,2.5,3.5,-1.0,6.0,0.0,1.0,-1.0,1.0,-3.5,3.5,-7.0,0.0
11930,12030,11980.0,5,2,0.778,0.007483314773547889,0.77,0.79,-0.06,0.0,-0.06,-0.06,0.004,0.004898979485566357,0.0,0.01,-0.628,0.007483314773547889,-0.64,-0.62,0.048,0.009797958971132713,0.03,0.06,-0.094,0.008000000000000002,-0.1,-0.08,0.8800000000000001,0.012649110640673528,0.86,0.89,8.338,2.5669624072042816,4.69,11.38,-11.114,3.0215135280186978,-14.94,-6.25,40.024,7.2807708383110095,31.37,49.5,0.79,-0.06,0.0,-0.62,0.06,-0.1,0.86,4.69,-6.25,34.56,1.0,1.0,0.0,2.0,-13.0,15.0,-28.0,2.0,-3.5,0.5,-4.0,-3.0,-15.5,19.5,-35.0,4.0,-9.0,2.0,-11.0,-7.0,-4.0,3.0,-7.0,-1.0,-6.0,3.0,-9.0,-3.0,-4.0,1.0,-5.0,-3.0,-2.0,1.0,-3.0,-1.0,17.5,17.5,0.0,35.0,-1.5,0.5,-2.0,-1.0,17.5,18.5,-1.0,36.0,0.5,9.5,-9.0,10.0,1.0,5.0,-4.0,6.0,2.0,2.0,0.0,4.0,2.0,0.0,2.0,2.0
11980,12080,12030.0,6,3,0.7883333333333334,0.006871842709362774,0.78,0.8,-0.06,0.0,-0.06,-0.06,0.0,0.0,0.0,0.0,-0.615,0.00957427107756339,-0.63,-0.6,0.05666666666666667,0.012472191289246471,0.04,0.08,-0.09000000000000001,0.008164965809277263,-0.1,-0.08,0.88,0.011547005383792526,0.86,0.89,8.0,2.4022142563337963,4.69,11.38,-10.125,2.1649076192761667,-13.0,-6.25,35.718333333333334,2.1652976444103214,31.37,37.5,0.8,-0.06,-0.0,-0.6,0.08,-0.08,0.89,5.81,-9.25,37.19,-0.6666666666666666,2.494438257849294,-4.0,2.0,-33.0,30.822070014844883,-73.0,2.0,-4.333333333333333,1.247219128924647,-6.0,-3.0,-36.666666666666664,33.9050963065371,-79.0,4.0,-3.6666666666666665,7.71722460186015,-11.0,7.0,-4.333333333333333,2.494438257849294,-7.0,-1.0,-5.333333333333333,2.6246692913372702,-9.0,-3.0,-3.6666666666666665,0.9428090415820634,-5.0,-3.0,-1.3333333333333333,1.247219128924647,-3.0,0.0,39.0,33.595634637057636,0.0,82.0,-7.0,7.788880963698615,-18.0,-1.0,33.0,26.620793877468543,-1.0,64.0,-4.333333333333333,10.338708279513881,-14.0,10.0,0.0,4.320493798938574,-4.0,6.0,0.3333333333333333,2.8674417556808756,-3.0,4.0,-1.0,4.242640687119285,-7.0,2.0
12030,12130,12080.0,5,3,0.798,0.007483314773547889,0.79,0.81,-0.06,0.0,-0.06,-0.06,-0.004,0.004898979485566357,-0.01,-0.0,-0.6,0.008944271909999166,-0.61,-0.59,0.06,0.012649110640673518,0.04,0.08,-0.09,0.008944271909999161,-0.1,-0.08,0.8800000000000001,0.008944271909999166,0.87,0.89,8.212,1.815239929045194,5.81,11.25,-9.038,2.7753875405067303,-13.0,-5.75,38.05,1.6200123456319706,36.81,41.25,0.81,-0.06,-0.01,-0.59,0.06,-0.1,0.87,8.38,-5.75,41.25,-1.0,2.449489742783178,-4.0,2.0,-49.0,17.90716802475106,-73.0,-30.0,-4.666666666666667,7.408703590297623,-13.0,5.0,-51.666666666666664,19.48218559493661,-79.0,-35.0,1.3333333333333333,7.3181661333667165,-9.0,7.0,-5.666666666666667,0.9428090415820634,-7.0,-5.0,-4.333333333333333,1.247219128924647,-6.0,-3.0,-2.6666666666666665,3.681787005729087,-7.0,2.0,0.0,0.0,0.0,0.0,27.333333333333332,51.13598428591053,-41.0,82.0,-6.666666666666667,8.055363982396381,-18.0,0.0,27.0,31.05908348078975,-12.0,64.0,-10.0,7.874007874011811,-17.0,1.0,-3.6666666666666665,1.247219128924647,-5.0,-2.0,-2.3333333333333335,0.4714045207910317,-3.0,-2.0,-4.0,2.449489742783178,-7.0,-1.0
12080,12180,12130.0,5,3,0.8099999999999999,0.006324555320336729,0.8,0.82,-0.06,0.0,-0.06,-0.06,-0.01,0.0,-0.01,-0.01,-0.582,0.007483314773547889,-0.59,-0.57,0.064,0.00489897948556636,0.06,0.07,-0.08,0.017888543819998323,-0.1,-0.06,0.884,0.008000000000000007,0.87,0.89,9.552000000000001,1.1730541334482394,8.25,11.25,-9.040000000000001,2.5340560372651586,-11.69,-5.75,36.876,3.245449737709706,32.31,41.25,0.82,-0.06,-0.01,-0.57,0.07,-0.08,0.88,8.25,-10.94,32.31,0.0,1.4142135623730951,-1.0,2.0,-34.0,7.118052168020874,-44.0,-28.0,-1.3333333333333333,8.259674462242577,-13.0,5.0,-30.0,11.575836902790225,-41.0,-14.0,-5.666666666666667,8.498365855987975,-14.0,6.0,-4.0,2.943920288775949,-7.0,0.0,-3.3333333333333335,2.0548046676563256,-6.0,-1.0,-2.0,3.7416573867739413,-7.0,2.0,0.3333333333333333,0.4714045207910317,0.0,1.0,1.6666666666666667,33.55923452974192,-41.0,41.0,-0.3333333333333333,1.247219128924647,-2.0,1.0,13.333333333333334,18.080068829760823,-12.0,29.0,-4.666666666666667,8.73053390247253,-17.0,2.0,-3.3333333333333335,1.699673171197595,-5.0,-1.0,-1.0,1.4142135623730951,-2.0,1.0,-3.0,1.4142135623730951,-4.0,-1.0
12130,12230,12180.0,5,2,0.8160000000000001,0.004898979485566305,0.81,0.82,-0.06,0.0,-0.06,-0.06,-0.014000000000000002,0.004898979485566357,-0.02,-0.01,-0.572,0.007483314773547854,-0.58,-0.56,0.068,0.007483314773547885,0.06,0.08,-0.074,0.014966629547095768,-0.1,-0.06,0.884,0.008000000000000007,0.87,0.89,9.702000000000002,1.2224794476800012,8.25,11.63,-10.214,1.5095509266003584,-11.69,-7.31,34.788,2.34863705156842,32.31,39.13,0.82,-0.06,-0.02,-0.56,0.08,-0.07,0.87,8.75,-7.31,35.0,-2.0,1.0,-3.0,-1.0,-37.0,9.0,-46.0,-28.0,-2.0,6.0,-8.0,4.0,-14.5,0.5,-15.0,-14.0,-7.5,6.5,-14.0,-1.0,-0.5,0.5,-1.0,0.0,-1.5,0.5,-2.0,-1.0,-3.0,2.0,-5.0,-1.0,-0.5,1.5,-2.0,1.0,-7.5,12.5,-20.0,5.0,1.5,0.5,1.0,2.0,11.5,11.5,0.0,23.0,-2.5,4.5,-7.0,2.0,-0.5,0.5,-1.0,0.0,1.5,0.5,1.0,2.0,0.0,4.0,-4.0,4.0
12180,12280,12230.0,5,2,0.826,0.00489897948556636,0.82,0.83,-0.06,0.0,-0.06,-0.06,-0.02,0.0,-0.02,-0.02,-0.558,0.007483314773547854,-0.57,-0.55,0.08,0.010954451150103323,0.06,0.09,-0.076,0.013564659966250538,-0.1,-0.06,0.882,0.007483314773547889,0.87,0.89,8.112,2.422085052181282,4.81,11.63,-5.662,3.0783593032652963,-10.5,-1.44,35.336,1.604451308080118,33.31,37.31,0.83,-0.06,-0.02,-0.55,0.08,-0.06,0.88,6.06,-1.44,34.0,-2.5,0.5,-3.0,-2.0,-15.0,31.0,-46.0,16.0,-6.0,2.0,-8.0,-4.0,-36.0,21.0,-57.0,-15.0,-1.5,0.5,-2.0,-1.0,-2.0,1.0,-3.0,-1.0,-2.5,0.5,-3.0,-2.0,-3.0,2.0,-5.0,-1.0,-0.5,1.5,-2.0,1.0,-6.5,13.5,-20.0,7.0,3.5,1.5,2.0,5.0,-4.5,4.5,-9.0,0.0,1.5,8.5,-7.0,10.0,2.5,2.5,0.0,5.0,2.0,0.0,2.0,2.0,3.5,0.5,3.0,4.0
12230,12330,12280.0,5,3,0.834,0.00489897948556636,0.83,0.84,-0.06,0.0,-0.06,-0.06,-0.02,0.0,-0.02,-0.02,-0.548,0.007483314773547889,-0.56,-0.54,0.088,0.0039999999999999975,0.08,0.09,-0.072,0.007483314773547884,-0.08,-0.06,0.884,0.00489897948556636,0.88,0.89,4.824,2.7750502698149453,1.44,9.31,-2.162,2.1119412870626872,-5.19,0.75,33.748000000000005,3.189328455960597,29.25,37.31,0.84,-0.06,-0.02,-0.54,0.09,-0.08,0.89,2.5,0.75,29.25,-1.0,2.160246899469287,-3.0,2.0,-25.333333333333332,50.208454356700614,-96.0,16.0,-5.0,2.160246899469287,-8.0,-3.0,-23.333333333333332,40.74582459862878,-57.0,34.0,-4.0,5.0990195135927845,-11.0,1.0,-1.6666666666666667,0.9428090415820634,-3.0,-1.0,-2.0,2.160246899469287,-4.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,3.559026084010437,-6.0,2.0,-17.0,38.262252939417984,-71.0,13.0,0.3333333333333333,3.39934634239519,-3.0,5.0,3.0,34.53500639447844,-32.0,50.0,3.3333333333333335,4.988876515698588,-2.0,10.0,0.6666666666666666,3.2998316455372216,-3.0,5.0,-1.3333333333333333,2.357022603955158,-3.0,2.0,-1.6666666666666667,4.109609335312651,-7.0,3.0
12280,12380,12330.0,5,3,0.844,0.00489897948556636,0.84,0.85,-0.06,0.0,-0.06,-0.06,-0.02,0.0,-0.02,-0.02,-0.532,0.007483314773547889,-0.54,-0.52,0.086,0.004898979485566354,0.08,0.09,-0.076,0.007999999999999997,-0.09,-0.07,0.884,0.00489897948556636,0.88,0.89,3.8880000000000003,2.4918860327069536,1.44,7.12,-0.624,1.221500716332168,-2.75,0.75,31.838,1.5898855304706687,29.25,34.0,0.85,-0.06,-0.02,-0.52,0.09,-0.07,0.88,1.69,-0.31,32.19,-1.3333333333333333,2.357022603955158,-3.0,2.0,-32.333333333333336,45.16881913690264,-96.0,4.0,-5.333333333333333,2.0548046676563256,-8.0,-3.0,12.666666666666666,42.7577153531643,-47.0,51.0,-3.3333333333333335,5.436502143433364,-11.0,1.0,0.6666666666666666,2.3570226039551585,-1.0,4.0,-1.3333333333333333,2.0548046676563256,-4.0,1.0,-1.3333333333333333,0.4714045207910317,-2.0,-1.0,-1.0,3.559026084010437,-6.0,2.0,-31.333333333333332,34.451253807211266,-71.0,13.0,-2.0,0.816496580927726,-3.0,-1.0,10.666666666666666,33.55923452974192,-32.0,50.0,1.0,2.160246899469287,-2.0,3.0,-0.3333333333333333,2.0548046676563256,-3.0,2.0,-3.0,0.0,-3.0,-3.0,-2.0,3.7416573867739413,-7.0,2.0
